accident_date,aircraft_type,registration,operator,fatalities,location,damage_type
2016-01-08,Canadair CL-600-2B19 Regional Jet CRJ-200PF,SE-DUX,West Air Sweden,2,near OajevÃ¡gge,Write-Off
2016-01-09,ATR 72-500 (72-212A),PR-PDD,Passaredo Linhas AÃ©reas,0,"RondonÃ³polis-Maestro Marinho Franco Airport, MT (ROO)",Substantial
2016-01-10,Beechcraft B200 Super King Air,N87SA,Island Airlines LLC,0,San Juan-Luis MuÃ±oz MarÃ­n International Airport (SJU),Substantial
2016-01-14,Airbus A319-112,V5-ANL,Air Namibia,0,near Windhoek-Hosea Kutako International Airport (WDH),Substantial
2016-01-15,Cessna 208B Grand Caravan,N104AN,Grant Aviation,0,"Hooper Bay Airport, AK (HPB)",Substantial
2016-01-17,IRMA/Britten-Norman BN-2A-21 Islander,(N90460),Unknown,0,Corral Viejo,Write-Off
2016-01-18,Dassault Falcon 20F-5,N706SB,Sterling LIHTC LLC,0,"Scottsdale Airport, AZ (SCF)",Substantial
2016-01-18,Cessna 525 CitationJet,N711BX,Private,2,"1,9 km SW of Cedar Fort, UT",Write-Off
2016-01-20,de Havilland Canada DHC-6 Twin Otter 300,C-GCKB,Kenn Borek Air,0,Amundsen-Scott South Pole Station,Substantial
2016-01-21,Cessna 560XL Citation Excel,C-GCXL,Airsprint,0,"Toronto-Pearson International Airport, ON (YYZ)",Substantial
2016-01-24,McDonnell Douglas MD-88,N908DE,Delta Air Lines,0,"Newark Liberty International Airport, NJ (ERW/KEWR)",Substantial
2016-01-28,Boeing 737-7H4,N718SW,Southwest Airlines,0,"Titusville, FL",None (No Damage)
2016-01-28,Swearingen SA227-AC Metro III,LV-BGR,Milenium Air,0,"San Fernando, BA",None (No Damage)
2016-01-28,McDonnell Douglas MD-83,EP-ZAB,Zagros Air,0,Mashhad Airport (MHD),Substantial
2016-01-28,Cessna 208 Caravan I,VH-WTY,Hamilton Island Air,0,"Chance Bay, Whitsunday Island, QLD",Substantial
2016-01-30,Rockwell Sabreliner 80,N380CF,private,0,QuerÃ©taro Airport (QRO),Substantial
2016-02-02,Airbus A321-111,SX-BHS,"Daallo Airlines, lsf Hermes Airlines",1,near Mogadishu International Airport (MGQ),Substantial
2016-02-04,Beechcraft B100 King Air,C-GSWG,Max Aviation,0,"Montreal-St. Hubert Airport, QC (YHU)",Substantial
2016-02-04,Bombardier CRJ-900ER,OY-KFC,"Scandinavian Airlines System - SAS, opb Cimber",0,KÃ¸benhavn-Kastrup Airport (CPH),Substantial
2016-02-06,Antonov An-2R,RA-40204,Light Air,3,"Gay, Orenburg Oblast",Write-Off
2016-02-07,Cessna 525A CitationJet CJ2,D-ISCO,Windrose Air Jetcharter,0,ChambÃ©ry Airport (CMF),Substantial
2016-02-10,Beechcraft 1900D,4601,Tatmadaw Lei (Myanmar Air Force),5,"0,6 km N of Naypyidaw International Airport (NYT)",Write-Off
2016-02-12,Lockheed L-100-30 Hercules,N401LC,Lynden Air Cargo,0,"near Iliamna, AK",Substantial
2016-02-14,Airbus A321-132,N827AW,American Airlines,0,"Minneapolis, Minnesota",None (No Damage)
2016-02-17,Boeing 737-823 (WL),N925NN,American Airlines,0,"Detroit-Metropolitan Wayne County Airport, MI (DTW)",Substantial
2016-02-17,Boeing 737-7H4 (WL),N784SW,Southwest Airlines,0,"Detroit-Metropolitan Wayne County Airport, MI (DTW)",Substantial
2016-02-20,Cessna 525 Citation M2,N214RT,private,0,"Orlando International Airport, FL (MCO)",Write-Off
2016-02-23,Boeing 737-846 (WL),JA322J,Japan Airlines (JAL),0,Sapporo-New Chitose Airport (CTS/RJCC),Minor Damage
2016-02-23,Embraer EMB-145MP (ERJ-145MP),N856HK,Trans States Airlines,0,"Saint Louis-Lambert International Airport, MO (STL)",Substantial
2016-02-24,Viking Air DHC-6 Twin Otter 400,9N-AHH,Tara Air,23,"Dana, Myagdi district",Write-Off
2016-02-26,IPTN/CASA CN-235M-VIP,M44-07,Royal Malaysian Air Force - RMAF,0,off Kuala Selangor,Write-Off
2016-03-02,Beechcraft 99A Airliner,N198WA,Wiggins Airways,0,"near Bangor, ME",Substantial
2016-03-03,Boeing 737-95R,VT-JGD,Jet Airways,0,Mumbai-Chhatrapati Shivaji International Airport (BOM),Substantial
2016-03-03,Cessna 208 Caravan I,3004,South African Air Force - SAAF,0,near Langebaanweg Air Force Base,Write-Off
2016-03-05,Boeing 767-34AFER (WL),N305UP,United Parcel Service - UPS,0,"Albuquerque Sunport Airport, NM (ABQ)",Substantial
2016-03-05,Beechcraft B300 King Air 350,N6351V,United States Army,0,near Kawrgosk,Substantial
2016-03-09,Antonov An-26B,S2-AGZ,True Aviation,3,3 km W off Cox's Bazar Airport (CXB),Write-Off
2016-03-13,Britten-Norman BN-2B-20 Islander,VP-ACT,Anguilla Air Services,0,Saint-BarthÃ©lÃ©my Airport (SBH),Substantial
2016-03-14,Boeing 737-724 (WL),N23708,United Airlines,0,"Port Arthur, Texas",None (No Damage)
2016-03-14,Raytheon Beechjet 400A,N465FL,Flight Options,0,"Rome-Richard B Russell Airport, GA (RMG)",Substantial
2016-03-15,IAI Arava 201,E-206,AviaciÃ³n del EjÃ©rcito Ecuatoriana - AEE,22,"Hacienda la Palmira, Pastaza",Write-Off
2016-03-16,Cessna AC-208B Combat Caravan,YI-119,Al Quwwat al Jawwiya al Iraqiya (Iraqi Air Force),3,Hawijah,Write-Off
2016-03-18,Beechcraft 1900D,AP-BII,Aircraft Sales & Services Limited - ASSL,0,Karachi-Jinnah International Airport (KHI),Substantial
2016-03-19,Boeing 737-8KN (WL),A6-FDN,flydubai,62,Rostov Airport (ROV),Write-Off
2016-03-22,Swearingen SA226-TC Metro II,LV-ZEB,CEDMA AviaciÃ³n,0,"RÃ­o Grande Airport, TF (RGA)",Substantial
2016-03-23,Avro RJ85,EI-RJG,CityJet,0,Florence-Peretola Airport (FLR),Substantial
2016-03-25,Embraer ERJ-190AR (ERJ-190-100 IGW),N273JB,JetBlue Airways,0,Nassau-Lynden Pindling International Airport (NAS),Substantial
2016-03-27,Fokker 100,UP-F1012,Bek Air,0,Astana International Airport (TSE),Substantial
2016-03-29,Antonov An-26RT,09 blue,Russian Air Force,0,Rostov Airport (ROV),Substantial
2016-03-29,Airbus A320-232,SU-GCB,EgyptAir,0,Larnaca Airport (LCA),None (No Damage)
2016-04-01,Cessna 208B Grand Caravan,XA-ULU,AÃ©reo Servicios Empresariales,3,111 km W of Durango-Guadalupe Victoria Airport (DGO),Write-Off
2016-04-03,Antonov An-2R,RA-54828,Technoservice-A,0,"1 km E of Aksarino, Zainsky district",Substantial
2016-04-04,Cessna 208B Grand Caravan,PR-CRF,Two TÃ¡xi AÃ©reo,0,"ca 6,5 km W of MacapÃ¡ Internacional Airport, AP (MCP)",Substantial
2016-04-04,ATR 42-600,PK-TNJ,TransNusa Aviation Mandiri,0,Jakarta-Halim Perdana Kusuma Airport (HLP),Write-Off
2016-04-04,Boeing 737-8GP (WL),PK-LBS,Batik Air,0,Jakarta-Halim Perdana Kusuma Airport (HLP),Substantial
2016-04-06,Bombardier BD-700-1A10 Global 6000,9H-AMZ,Comlux Malta,0,GenÃ¨ve-Cointrin Airport (GVA),Minor Damage
2016-04-06,Raytheon U-125 (Hawker 800),49-3043,Japan Air Self-Defense Force - JASDF,6,10 km N of Kanoya Air Base,Write-Off
2016-04-07,Douglas C-47A-5-DK (DC-3),HK-2663,Aerolineas Llaneras - Arall,0,"2,6 km SW of Puerto GaitÃ¡n Airport",Write-Off
2016-04-09,de Havilland Canada DHC-6 Twin Otter 100,N122PM,Skydive San Marcos,0,"Fentress Airpark, TX",Substantial
2016-04-13,PADC/Pilatus Britten-Norman BN-2T Islander,P2-SBC,Sunbird Aviation PNG,12,"1,2 km W of Kiunga Airport (UNG)",Write-Off
2016-04-14,Antonov An-2,,Unknown,1,"Maryevka, Pestravsky district",Write-Off
2016-04-20,Beechcraft 1900D,C-FEVA,"Air Canada Express, opb Exploits Valley Air Services",0,"Gander Airport, NL (YQX)",Substantial
2016-04-21,Beechcraft 300 Super King Air,PT-MCM,AgropecuÃ¡ria Otura,0,"Porto Seguro-Terravista Golf Club Airport, BA",Substantial
2016-04-24,Swearingen SA226-AT Merlin IVA,EC-GFK,Flightline,0,Gerona-Costa Brava Airport (GRO),Substantial
2016-04-28,Canadair CL-600-2B19 Regional Jet CRJ-200ER,N961SW,"United Express, opb SkyWest Airlines",0,"San Francisco International Airport, CA (SFO)",Substantial
2016-04-28,Embraer ERJ 190-100 IGW (ERJ-190AR),HC-COX,TAME Ecuador,0,Cuenca-Mariscal Lamar International Airport (CUE),Substantial
2016-04-30,Antonov An-26,,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),5,near El Obeid Airport (EBD),Write-Off
2016-04-30,Fokker 50,SE-LEZ,"Air VallÃ©e, opb Amapola Flyg",0,Catania-Fontanarossa Airport (CTA),Substantial
2016-05-04,Airbus A330-243,A6-EYN,Etihad Airways,0,near Bangka Islands,Minor Damage
2016-05-05,Convair CV-580 Airtanker,C-FEKF,Conair Aviation,0,"Manning Airport, AB",Substantial
2016-05-06,Antonov An-2R,N2AN,American Airpower Heritage Museum,0,"1,3 km N of San Bernardino International Airport, CA (SBD)",Substantial
2016-05-07,ATR 72-600 (72-212A),VT-JCX,Jet Airways,0,Indore-Devi Ahilyabai Holkar Airport (IDR),Substantial
2016-05-10,Beechcraft B100 King Air,N86TR,Dexter Air,0,"Dexter Municipal Airport, MO (KDXE)",Substantial
2016-05-10,Airbus A321-211,N189UW,American Airlines,0,"Phoenix-Sky Harbor International Airport, AZ (PHX)",Substantial
2016-05-11,Boeing 737-9GPER (WL),9M-LNK,Malindo Air,0,Kota Kinabalu Airport (BKI),Minor Damage
2016-05-11,Boeing 777-328ER,F-GZNT,Air France,0,Paris-Charles de Gaulle Airport (CDG),Substantial
2016-05-11,Airbus A320-214,F-GKXJ,Air France,0,Paris-Charles de Gaulle Airport (CDG),Substantial
2016-05-12,Cessna 208B Grand Caravan,N1114A,Parachute Center,0,"ca 0,6 km E of Lodi Airport, CA",Substantial
2016-05-14,Airbus A320-214,N103US,American Airlines,0,"Philadelphia, Pennsylvania",None (No Damage)
2016-05-14,Cessna 208 Caravan I,XB-NLX,SkyDive MÃ©xico,0,near Tequesquitengo,Substantial
2016-05-18,Antonov An-12B,4K-AZ25,Silk Way Airlines,7,Dwyer Airport (DWR),Write-Off
2016-05-19,Airbus A320-232,SU-GCC,EgyptAir,66,ca 200 km N of Egyptian coast,Write-Off
2016-05-20,de Havilland Canada DHC-8-402Q Dash 8,D-ABQB,Air Berlin,0+1,Karlsruhe/Baden-Baden Airport (FKB/EDSB),Substantial
2016-05-23,Cessna 501 Citation I/SP,N804ST,Eagle II Aero LLC,0,"near Texarkana, AR",Substantial
2016-05-27,Boeing 777-3B5,HL7534,Korean Air,0,Tokyo-Haneda Airport (HND),Minor Damage
2016-05-28,Airbus A320-214,EC-JGM,Vueling,0,Manchester Airport (MAN),Substantial
2016-06-03,Cessna 208B Grand Caravan,5Y-JLL,Lady Lori (Kenya) Ltd,0,Akobo Airport (HSAK),Substantial
2016-06-04,Antonov An-30A-100,TN-AHP,South Stone Airlines,0,Yambio Airport (HSYA),Substantial
2016-06-04,Cessna 208B Grand Caravan EX,PK-ICC,Pegasus Air Services,0,Ilaga Airport (ILA),Substantial
2016-06-04,Airbus A320-200,,,0,Stuttgart-Echterdingen Airport (STR/EDDS),None (No Damage)
2016-06-05,Boeing 737-932ER,N801DZ,Delta Air Lines,0,"Las Vegas, NV",None (No Damage)
2016-06-05,Cessna 208B Grand Caravan,N750Z,Air Choice One,0,"Fort Dodge Airport, IA (FOD)",Substantial
2016-06-05,British Aerospace BAe-125-800B,RA-02773,Aerolimousine,0,18 km W of Neryungri Airport (NER),Substantial
2016-06-06,Cessna 560 Citation Ultra,N145KK,Red Wing Aeroplane Company,0,"Gainesville-J R Alison Municipal Airport, FL (GNV)",Substantial
2016-06-06,McDonnell Douglas MD-11F,N277UP,United Parcel Service - UPS,0,Seoul-Incheon International Airport (ICN),Substantial
2016-06-12,Airbus A321-231,N104NN,American Airlines,0,"New York-John F. Kennedy International Airport, NY (JFK/KJFK)",None (No Damage)
2016-06-14,ATR 72-600 (72-212A),PK-WGL,Wings Air,0,unknown,Substantial
2016-06-14,Cessna 208B Grand Caravan EX,PK-RKC,Associated Mission Aviation - AMA,0,"Lolat, Yahukimo, Papua",Write-Off
2016-06-14,Antonov An-32A,EK32120,"Coco Aviation, lsf Ayk Avia",0,Bor Airport (HSBR),Substantial
2016-06-15,Embraer ERJ-195LR,EC-LKX,Air Europa,0,Madrid-Barajas Adolfo SuÃ¡rez Airport (MAD/LEMD),None (No Damage)
2016-06-16,CASA C-212 Aviocar 400MPA,8983,Vietnam Coast Guard,9,ca 22 km SW off Bach Long Vi Island,Write-Off
2016-06-19,de Havilland Canada DHC-3T Texas Turbine Otter,N104BM,Bald Mountain Air Services,0,"17 km NE of Homer-Beluga Lake Seaplane Base, AK",Substantial
2016-06-19,British Aerospace BAe-146-300,EP-MOF,Mahan Air,0,Khark Airport (KHK),Substantial
2016-06-21,Beechcraft 200C Super King Air,OB-2104-P,AerCaribe Peru,0,Lima-Jorge ChÃ¡vez International Airport (LIM),Substantial
2016-06-21,Dornier 228-202,9Q-CSL,Busy Bee Congo,0,Goma Airport (GOM),Substantial
2016-06-26,Boeing 737-924ER (WL),N69806,United Airlines,0,"New Orleans, Louisiana",None (No Damage)
2016-06-26,Antonov An-2R,UP-A0273,Tamshybulak,1,Bereke,Write-Off
2016-06-26,Canadair CL-215-1A10,1111,Elleniki PolemikÃ­ AeroporÃ­a,0,near Dervenochoria,Write-Off
2016-06-27,Boeing 777-312ER,9V-SWB,Singapore Airlines,0,Singapore-Changi International Airport (SIN),Substantial
2016-06-30,Antonov An-2SX,RA-33462,Krasnokutske Flight School of Civil Aviation,2,"2 km from Novopokrovskoye, Balashov district",Write-Off
2016-07-01,Boeing 737-8AS (WL),EI-ENH,Ryanair,0,Bruxelles-Sud Charleroi Airport (CRL/EBCI),Unknown
2016-07-01,Ilyushin Il-76TD,RA-76840,Russian Ministry of Emergency Situations,10,"9 km ESE Rybnyi Uyan, Kachug region",Write-Off
2016-07-06,Hawker 900XP,VT-LTA,L&T Aviation Services,0,Chennai Airport (MAA),Substantial
2016-07-07,de Havilland Canada DHC-8-402Q Dash 8,HS-DQC,Nok Air,0,Loei Airport (LOE),Substantial
2016-07-11,Lockheed C-130H Hercules,16804,ForÃ§a AÃ©rea Portuguesa,3,Montijo Air Base (LPMT),Write-Off
2016-07-15,Beechcraft B200 King Air,N111MQ,Execumed Corp.,0,San Juan-Fernando Luis Ribas Dominicci Airport (SIG),Substantial
2016-07-17,Beechcraft 200 Super King Air,C-FCGW,Air Nunavut,0,"Iqaluit Airport, NU (YFB)",Substantial
2016-07-20,Beechcraft B200 Super King Air,N46CE,Century Equipment Company,0,"Burnsville-Mountain Air Airport, NC",Substantial
2016-07-20,Cessna 208B Grand Caravan EX,B-10FW,Joy General Aviation,5,off Jinshan City Beach,Write-Off
2016-07-21,Cessna 208B Supervan 900,N7581F,Skydive Twin Cities,0,"Baldwin Airport, WI",Substantial
2016-07-22,Antonov An-32,K2743,Indian Air Force - IAF,29,ca 310 km E off Chennai [Bay of Bengal],Write-Off
2016-07-26,Embraer ERJ-170SE (ERJ-170-100 SE),N655RW,United Airlines,0,"Cleveland Hopkins International Airport, OH (CLE)",None (No Damage)
2016-07-26,Embraer EMB-505 Phenom 300,N362FX,"Flexjet, opb Flight Options",0,"Houston-Sugar Land Regional Airport, TX (SGR)",Substantial
2016-07-28,Airbus A321-231,N913JB,Jetblue Airways,0,Bermuda,None (No Damage)
2016-07-28,Gulfstream G650ER,N827DC,TDC Management LLC,0,"Colorado Springs Municipal Airport, CO (COS)",Write-Off
2016-07-31,Antonov An-2R,RA-54790,Lemaks,3,"29 km E of Zelenogorskiy, Kemerovo Region",Write-Off
2016-08-01,Canadair CL-215-6B11 (CL-415),F-ZBEU,SecuritÃ© Civile,0,Ajaccio-Napoleon Bonaparte Airport (AJA),Substantial
2016-08-01,Beechcraft C99 Commuter,N234AV,Ameriflight,0,"near Spanish Fork, UT",Substantial
2016-08-03,Airbus A319-115,N9010R,American Airlines,0,Grand Cayman Island-Owen Roberts International Airport (GCM/MWCR),Minor Damage
2016-08-03,Boeing 777-31H,A6-EMW,Emirates,0+1,Dubai Airport (DXB),Write-Off
2016-08-04,Boeing 737-3H4 (WL),N368SW,Southwest Airlines,0,"Baltimore/Washington International Thurgood Marshall Airport, MD (BWI)",Substantial
2016-08-04,Cessna 208B Grand Caravan,9N-AKC,Makalu Air,0,near Simikot,Write-Off
2016-08-05,Boeing 737-476 (SF),HA-FAX,ASL Airlines Hungary,0,Bergamo-Orio Al Serio Airport (BGY),Write-Off
2016-08-07,Boeing 737-86J (WL),HL8253,T'Way Air,0,Seoul-Incheon International Airport (ICN/RKSI),Substantial
2016-08-09,Boeing 737-832 (WL),N3762Y,Delta Air Lines,0,"New York-John F. Kennedy International Airport, NY (JFK)",Substantial
2016-08-11,Antonov An-2R,RA-17812,ALROSA,0,Polyarnyj Airport (PYJ),Substantial
2016-08-13,Airbus A320-231,EP-TTA,Atrak Air,0,Tehran-Mehrabad Airport (THR/OIII),Minor Damage
2016-08-13,Cessna 500 Citation I,N70SW,Strong Tower Services LLC,0,"Fort Lauderdale-Executive Airport, FL (FXE)",Substantial
2016-08-14,Beechcraft 200 Super King Air,,Unknown,2,"Orillas del RÃ­o Meta, Apure",Write-Off
2016-08-14,Beriev Be-200ES,RF-31121,Russian Ministry of Emergency Situations,0,near SÃ£o Pedro do Sul,Substantial
2016-08-16,Cessna 550 Citation II,YV3051,private,2,near Charallave-Ãscar Machado Zuloaga Airport,Write-Off
2016-08-17,Boeing 737-924 (WL),N37408,United Airlines,0,"Waco, Texas",None (No Damage)
2016-08-24,Tupolev Tu-204S,RA-64021,Aviastar-TU,0,Noril'sk Airport (NSK),Substantial
2016-08-25,Learjet 55,N666TK,RCR7 LLC,0,North Eleuthera International Airport (ELH),Substantial
2016-08-27,Boeing 737-7H4 (WL),N766SW,Southwest Airlines,0,"26 km S of Biloxi, MS",Substantial
2016-08-28,Airbus A330-323,HL8258,Asiana Airlines,0,Seoul-Incheon International Airport (ICN),Substantial
2016-08-31,Boeing 767-322 (WL),N657UA,United Airlines,0,"over Atlantic Ocean ca 1100 km E of St. John's, Canada",None (No Damage)
2016-08-31,Cessna 208B Grand Caravan EX,N752RV,"Ravn Connect, opb Hageland Aviation Services",3+2,"10 km NW of Russian Mission Airport, AK (RSH)",Write-Off
2016-09-07,ATR 42-300,EI-CBK,"Aer Lingus Regional, opb Stobart Air",0,Donegal Airport (CFN/EIDL),None (No Damage)
2016-09-10,Embraer EMB-500 Phenom 100,PT-MMP,Patrus Transportes Urgentes Ltda.,0,"Angra dos Reis Airport, RJ (SDAG)",Substantial
2016-09-10,Beechcraft 200 Super King Air,N369CD,Hurricane Joaquin LLC,0,"Orlando Apopka Airport, FL",Substantial
2016-09-11,Airbus A320-214,F-HBNK,Air France,0,"Bastia-Poretta Airport, Haute-Corse 2B",None (No Damage)
2016-09-13,Boeing 737-347 (SF),PK-YSY,Trigana Air Service,0,Wamena Airport (WMX),Substantial
2016-09-16,Boeing 727-2S2F Adv,9Q-CVS,Serve Air,0,Kamina,Unknown
2016-09-17,Cessna 525A CitationJet CJ2+,PR-JVF,J. R. Coffee Commerce and Export Ltda.,0,Barra Grande Airport (MUU/SIRI),Substantial
2016-09-17,Cessna 208B Grand Caravan,CC-CTS,Servicios AÃ©reos Pewen,0,Puerto Montt-Marcel Marchant Airport (SCPF),Minor Damage
2016-09-17,Antonov An-2R,RA-84566,"Technoservice-A, lsf Aviapartner",0,"5,5 km S of Tatarskoye Uraykino, Ulyanovsk region",Substantial
2016-09-21,Beechcraft B100 King Air,N66804,"O.I.A. Enterprises, LLC",0,"Jackson-McKellar-Sipes Regional Airport, TN (MKL)",Substantial
2016-09-22,Learjet 25D,YV1738,"WMG Techno-Logistic, C.A.",0,San Juan-Fernando Luis Ribas Dominicci Airport (SIG),Substantial
2016-09-22,Beechcraft 200 Super King Air,ZS-KGW,Majestic Air,0,"Bray, Northern Cape",Substantial
2016-09-23,Boeing 737-8K2 (WL),PH-HXA,Transavia Airlines,0,near waypoint LORES,None (No Damage)
2016-09-24,de Havilland Canada DHC-8-202Q Dash 8,N366PH,"United Express, opb CommutAir",0,"Washington-Dulles International Airport, DC (IAD)",Substantial
2016-09-24,British Aerospace 4101 Jetstream 41,9N-AIB,Yeti Airlines,0,Bhairawa Airport (BWA),Substantial
2016-09-25,Learjet 31A,PK-JKI,Nusantara Air Charter,0,Jakarta-Halim Perdana Kusuma Airport (HLP),Substantial
2016-09-28,Beechcraft 1900D,ZS-PZE,"United Nations - UN, opb King Air Charter",0,Beni Airport (BNC),Substantial
2016-09-29,Antonov An-2R,ST-AUT,Unknown,0,Wadi Halfa Airport (WHF),Write-Off
2016-09-29,Antonov An-2R,ST-AUQ,Unknown,0,Wadi Halfa Airport (WHF),Write-Off
2016-09-30,Beechcraft 1900C,N376SA,Southern Air Charter,0,Deadman's Cay Airport (LGI),Unknown
2016-09-30,Cessna 208B Grand Caravan,HK-3804,Llanera de AviaciÃ³n,4,near San Antonio de Prado,Write-Off
2016-10-01,Airbus A330-302,B-18307,China Airlines,0,Taipei-Taiwan Taoyuan International Airport (TPE),Substantial
2016-10-02,Cessna 208B Grand Caravan,N208SD,"Ravn Connect, opb Hageland Aviation Services",3,"19 km NW of Togiak, AK",Write-Off
2016-10-03,Reims Cessna F406 Caravan II,OH-OTL,Lapin Tilauslento,0,Oulu Airport (OUL),Substantial
2016-10-04,Boeing 737-4Q8 (SF),OE-IAG,ASL Airlines Belgium,0,Belfast International Airport (BFS),Minor Damage
2016-10-04,Airbus A319-131,G-EUOI,British Airways,0,Berlin-Tegel Airport (TXL/EDDT),Substantial
2016-10-05,Boeing 737-8H4 (WL),N8324A,Southwest Airlines,0,"Denver International Airport, CO (DEN/KDEN)",None (No Damage)
2016-10-09,Embraer P-95B Bandeirulha (EMB-111),7103,ForÃ§a AÃ©rea Brasileira - FAB,0,"SÃ£o Paulo-Campo de Marte Airport, SP",Substantial
2016-10-11,Beechcraft 200 Super King Air,C-GFSB,Fast Air,0,"Bloodvein River Airport, MB (YDV)",Minor Damage
2016-10-11,Antonov An-26-100,RA-26660,Polyarnaya Aviatsiya,0,"0,3 km from Belaya Gora Airport (BGN)",Substantial
2016-10-13,Cessna 525B CitationJet CJ3+,N518AR,A.R. Wings LLC,0,"Smithfield-North Central Airport, RI (SFZ)",Substantial
2016-10-13,Cessna 500 Citation I,C-GTNG,Norjet,4,"8,3 km NE of Kelowna Airport, BC (YLW)",Write-Off
2016-10-14,Cessna 208 Caravan I,N208KM,National Parachute Test Center - NPTC,1,"Dunnellon/Marion County Airport, FL",Substantial
2016-10-19,Lockheed C-130B Hercules,FAC-1014,Fuerza AÃ©rea Colombiana,1,near Apiay,Substantial
2016-10-21,Airbus A300B4-203 (F),PR-STN,Sterna Linhas AÃ©reas,0,"Recife-Guararapes International Airport, PE (REC)",Substantial
2016-10-21,Embraer C-95BM Bandeirante (EMB-110),2305,ForÃ§a AÃ©rea Brasileira - FAB,0,"Porto Alegre-Canoas Air Base, RS",Substantial
2016-10-22,ATR 72-600 (72-212A),CS-DJF,"TAP Express, opb White Airways",0,Lisboa-Humberto Delgado Airport (LIS),Substantial
2016-10-24,de Havilland Canada DHC-8-402Q Dash 8,ET-ANY,Ethiopian Airlines,0,Dire Dawa-Aba Tenna D Yilma Airport (DIR),Write-Off
2016-10-24,Dornier 328JET-310,XA-ALA,FlyMex,0,Toluca Airport (TLC),Substantial
2016-10-24,Fairchild SA227-AT Expediter,N577MX,CAE Aviation,5,Malta-Luqa Airport (MLA),Write-Off
2016-10-28,Boeing 767-323ER (WL),N345AN,American Airlines,0,"Chicago-O'Hare International Airport, IL (ORD)",Substantial
2016-10-28,McDonnell Douglas MD-10-10F,N370FE,FedEx Express,0,"Fort Lauderdale International Airport, FL (FLL)",Substantial
2016-10-28,Fairchild SA227-DC Metro 23 (C-26B),PNC-0226,Servicio AÃ©reo de Policia,0,BogotÃ¡-Eldorado Airport (BOG),Substantial
2016-10-30,Beechcraft 100 King Air,N411HA,Honaker Aviation,0,"Jeffersonville-Clark Regional Airport, IN (JVY)",Substantial
